,0,Gene ID
ENSG00000255569,2.30E-05,
ENSG00000262077,2.30E-05,
ENSG00000084734,2.30E-05,
ENSG00000178385,2.30E-05,
ENSG00000149483,2.30E-05,
ENSG00000269315,2.30E-05,
ENSG00000184990,2.30E-05,
ENSG00000132589,2.30E-05,
ENSG00000256604,2.30E-05,
ENSG00000244681,2.30E-05,
ENSG00000152291,2.30E-05,
ENSG00000114124,2.30E-05,
ENSG00000068097,2.30E-05,
ENSG00000163322,2.30E-05,
ENSG00000007264,2.30E-05,
ENSG00000108946,2.30E-05,
ENSG00000136925,2.30E-05,
ENSG00000132646,2.30E-05,
ENSG00000171056,2.30E-05,
ENSG00000198366,2.30E-05,
ENSG00000145362,2.30E-05,
ENSG00000135119,2.30E-05,
ENSG00000102024,2.30E-05,
ENSG00000067606,2.30E-05,
ENSG00000112996,2.30E-05,
ENSG00000137449,2.30E-05,
ENSG00000180638,2.30E-05,
ENSG00000227277,2.30E-05,
ENSG00000163481,2.30E-05,
ENSG00000100216,2.30E-05,
ENSG00000131378,2.30E-05,
ENSG00000172301,2.30E-05,
ENSG00000011114,2.30E-05,
ENSG00000101444,2.30E-05,
ENSG00000174236,2.30E-05,
ENSG00000157933,2.30E-05,
ENSG00000243896,2.30E-05,
ENSG00000240225,2.30E-05,
ENSG00000141380,2.30E-05,
ENSG00000227164,2.30E-05,
ENSG00000144331,2.30E-05,
ENSG00000171643,2.30E-05,
ENSG00000228157,2.30E-05,
ENSG00000134970,2.30E-05,
ENSG00000064787,2.30E-05,
ENSG00000146147,2.30E-05,
ENSG00000100385,2.30E-05,
ENSG00000095587,2.30E-05,
ENSG00000172725,2.30E-05,
ENSG00000197296,2.30E-05,
ENSG00000105705,2.30E-05,
ENSG00000224791,2.30E-05,
ENSG00000001460,2.30E-05,
ENSG00000265307,2.30E-05,
ENSG00000268904,2.30E-05,
ENSG00000259165,2.30E-05,
ENSG00000188158,2.30E-05,
ENSG00000196177,2.30E-05,
ENSG00000213240,2.30E-05,
ENSG00000133731,2.30E-05,
ENSG00000077044,2.30E-05,
ENSG00000197114,2.30E-05,
ENSG00000197937,2.30E-05,
ENSG00000259781,2.30E-05,
ENSG00000204099,2.30E-05,
ENSG00000148660,2.30E-05,
ENSG00000266497,2.30E-05,
ENSG00000185873,2.30E-05,
ENSG00000137692,2.30E-05,
ENSG00000163945,2.30E-05,
ENSG00000172057,2.30E-05,
ENSG00000021488,2.30E-05,
ENSG00000142405,2.30E-05,
ENSG00000124614,2.30E-05,
ENSG00000139618,2.30E-05,
ENSG00000258539,2.30E-05,
ENSG00000159885,2.30E-05,
ENSG00000168813,2.30E-05,
ENSG00000154856,2.30E-05,
ENSG00000188501,2.30E-05,
ENSG00000108932,2.30E-05,
ENSG00000260238,2.30E-05,
ENSG00000149328,2.30E-05,
ENSG00000174938,2.30E-05,
ENSG00000108479,2.30E-05,
ENSG00000197860,2.30E-05,
ENSG00000120211,2.30E-05,
ENSG00000235859,2.30E-05,
ENSG00000134138,2.30E-05,
ENSG00000178950,2.30E-05,
ENSG00000129250,2.30E-05,
ENSG00000072864,2.30E-05,
ENSG00000002834,2.30E-05,
ENSG00000118181,2.30E-05,
ENSG00000168743,2.30E-05,
ENSG00000109445,2.30E-05,
ENSG00000258677,2.30E-05,
ENSG00000118492,2.30E-05,
ENSG00000168917,2.30E-05,
ENSG00000130254,2.30E-05,
ENSG00000176454,2.30E-05,
ENSG00000268767,2.30E-05,
ENSG00000158792,2.30E-05,
ENSG00000101574,2.30E-05,
ENSG00000138326,2.30E-05,
ENSG00000157895,2.30E-05,
ENSG00000106327,2.30E-05,
ENSG00000268123,2.30E-05,
ENSG00000205352,2.30E-05,
ENSG00000163682,2.30E-05,
ENSG00000146350,2.30E-05,
ENSG00000100485,2.30E-05,
ENSG00000206376,2.30E-05,
ENSG00000160058,2.30E-05,
ENSG00000075785,2.30E-05,
ENSG00000179222,2.30E-05,
ENSG00000138760,2.30E-05,
ENSG00000126953,2.30E-05,
ENSG00000134028,2.30E-05,
ENSG00000196935,2.30E-05,
ENSG00000197847,2.30E-05,
ENSG00000144224,2.30E-05,
ENSG00000185127,2.30E-05,
ENSG00000137409,2.30E-05,
ENSG00000144278,2.30E-05,
ENSG00000257188,2.30E-05,
ENSG00000086102,2.30E-05,
ENSG00000226329,2.30E-05,
ENSG00000198851,2.29E-05,
ENSG00000175489,2.27E-05,
ENSG00000167513,2.27E-05,
ENSG00000055955,2.27E-05,
ENSG00000137731,2.27E-05,
ENSG00000268424,2.26E-05,
ENSG00000152556,2.26E-05,
ENSG00000204264,2.26E-05,
ENSG00000267114,2.26E-05,
ENSG00000118985,2.26E-05,
ENSG00000214102,2.26E-05,
ENSG00000100167,2.26E-05,
ENSG00000171790,2.25E-05,
ENSG00000133195,2.25E-05,
ENSG00000262562,2.25E-05,
ENSG00000119866,2.25E-05,
ENSG00000146872,2.25E-05,
ENSG00000119042,2.24E-05,
ENSG00000127955,2.24E-05,
ENSG00000271658,2.24E-05,
ENSG00000101421,2.24E-05,
ENSG00000168703,2.24E-05,
ENSG00000147536,2.24E-05,
ENSG00000230224,2.24E-05,
ENSG00000179965,2.24E-05,
ENSG00000070423,2.24E-05,
ENSG00000231225,2.24E-05,
ENSG00000115902,2.24E-05,
ENSG00000116754,2.24E-05,
ENSG00000196189,2.24E-05,
ENSG00000169515,2.24E-05,
ENSG00000026297,2.24E-05,
ENSG00000138111,2.24E-05,
ENSG00000128268,2.24E-05,
ENSG00000100429,2.21E-05,
ENSG00000142444,2.21E-05,
ENSG00000184508,2.21E-05,
ENSG00000172738,2.21E-05,
ENSG00000105429,2.21E-05,
ENSG00000166800,2.20E-05,
ENSG00000229894,2.20E-05,
ENSG00000138785,2.20E-05,
ENSG00000171840,2.20E-05,
ENSG00000160200,2.20E-05,
ENSG00000082269,2.20E-05,
ENSG00000241945,2.20E-05,
ENSG00000135828,2.18E-05,
ENSG00000167716,2.18E-05,
ENSG00000112200,2.18E-05,
ENSG00000062038,2.18E-05,
ENSG00000132026,2.18E-05,
ENSG00000116171,2.18E-05,
ENSG00000100422,2.18E-05,
ENSG00000273294,2.18E-05,
ENSG00000107937,2.18E-05,
ENSG00000257537,2.18E-05,
ENSG00000150093,2.18E-05,
ENSG00000099866,2.18E-05,
ENSG00000175216,2.18E-05,
ENSG00000113734,2.18E-05,
ENSG00000115648,2.18E-05,
ENSG00000257017,2.18E-05,
ENSG00000159399,2.18E-05,
ENSG00000176248,2.18E-05,
ENSG00000187144,2.18E-05,
ENSG00000267906,2.18E-05,
ENSG00000214919,2.17E-05,
ENSG00000260222,2.17E-05,
ENSG00000204619,2.17E-05,
ENSG00000185129,2.17E-05,
ENSG00000227600,2.17E-05,
ENSG00000122335,2.17E-05,
ENSG00000215252,2.17E-05,
ENSG00000198898,2.17E-05,
ENSG00000114654,2.17E-05,
ENSG00000217929,2.17E-05,
ENSG00000225813,2.17E-05,
ENSG00000105366,2.17E-05,
ENSG00000256500,2.17E-05,
ENSG00000244486,2.17E-05,
ENSG00000084070,2.17E-05,
ENSG00000116983,2.17E-05,
ENSG00000235482,2.17E-05,
ENSG00000263977,2.17E-05,
ENSG00000179528,2.17E-05,
ENSG00000139266,2.17E-05,
ENSG00000155093,2.17E-05,
ENSG00000100345,2.17E-05,
ENSG00000121903,2.17E-05,
ENSG00000131100,2.17E-05,
ENSG00000219392,2.17E-05,
ENSG00000198814,2.17E-05,
ENSG00000270272,2.17E-05,
ENSG00000215838,2.17E-05,
ENSG00000186481,2.17E-05,
ENSG00000206491,2.17E-05,
ENSG00000162241,2.17E-05,
ENSG00000185624,2.17E-05,
ENSG00000139083,2.17E-05,
ENSG00000106615,2.17E-05,
ENSG00000170017,2.17E-05,
ENSG00000204571,2.17E-05,
ENSG00000204173,2.17E-05,
ENSG00000063241,2.17E-05,
ENSG00000160714,2.17E-05,
ENSG00000186350,2.17E-05,
ENSG00000227473,2.17E-05,
ENSG00000264369,2.17E-05,
ENSG00000254093,2.17E-05,
ENSG00000220903,2.17E-05,
ENSG00000137700,2.17E-05,
ENSG00000034510,2.17E-05,
ENSG00000054965,2.17E-05,
ENSG00000265228,2.17E-05,
ENSG00000180747,2.17E-05,
ENSG00000185909,2.17E-05,
ENSG00000100505,2.17E-05,
ENSG00000133116,2.17E-05,
ENSG00000083845,2.17E-05,
ENSG00000176444,2.17E-05,
ENSG00000162572,2.17E-05,
ENSG00000175514,2.17E-05,
ENSG00000139344,2.17E-05,
ENSG00000179344,2.17E-05,
ENSG00000183214,2.17E-05,
ENSG00000135972,2.17E-05,
ENSG00000103855,2.17E-05,
ENSG00000163251,2.17E-05,
ENSG00000008441,2.17E-05,
ENSG00000174038,2.17E-05,
ENSG00000145428,2.17E-05,
ENSG00000120555,2.17E-05,
ENSG00000170469,2.17E-05,
ENSG00000119718,2.17E-05,
ENSG00000119333,2.17E-05,
ENSG00000125347,2.17E-05,
ENSG00000129194,2.17E-05,
ENSG00000136891,2.17E-05,
ENSG00000197448,2.17E-05,
ENSG00000160818,2.17E-05,
ENSG00000065559,2.17E-05,
ENSG00000172421,2.17E-05,
ENSG00000243554,2.17E-05,
ENSG00000181690,2.16E-05,
ENSG00000237649,2.16E-05,
ENSG00000054983,2.16E-05,
ENSG00000136052,2.16E-05,
ENSG00000102226,2.16E-05,
ENSG00000162607,2.16E-05,
ENSG00000162604,2.16E-05,
ENSG00000186684,2.16E-05,
ENSG00000171864,2.16E-05,
ENSG00000269003,2.16E-05,
ENSG00000198435,2.16E-05,
ENSG00000160293,2.16E-05,
ENSG00000265880,2.16E-05,
ENSG00000233671,2.16E-05,
ENSG00000205456,2.16E-05,
ENSG00000188112,2.16E-05,
ENSG00000225073,2.16E-05,
ENSG00000181045,2.16E-05,
ENSG00000269594,2.16E-05,
ENSG00000256062,2.16E-05,
ENSG00000069849,2.16E-05,
ENSG00000268864,2.16E-05,
ENSG00000258941,2.16E-05,
ENSG00000262860,2.16E-05,
ENSG00000074356,2.16E-05,
ENSG00000008405,2.16E-05,
ENSG00000162641,2.16E-05,
ENSG00000168890,2.16E-05,
ENSG00000101224,2.16E-05,
ENSG00000198064,2.16E-05,
ENSG00000203384,2.16E-05,
ENSG00000174903,2.16E-05,
ENSG00000183929,2.16E-05,
ENSG00000137970,2.16E-05,
ENSG00000174989,2.16E-05,
ENSG00000137502,2.16E-05,
ENSG00000100116,2.16E-05,
ENSG00000105011,2.16E-05,
ENSG00000182606,2.16E-05,
ENSG00000135912,2.16E-05,
ENSG00000134987,2.16E-05,
ENSG00000179467,2.16E-05,
ENSG00000117010,2.16E-05,
ENSG00000158715,2.16E-05,
ENSG00000164930,2.16E-05,
ENSG00000214686,2.16E-05,
ENSG00000173930,2.16E-05,
ENSG00000143797,2.16E-05,
ENSG00000132423,2.16E-05,
ENSG00000204304,2.16E-05,
ENSG00000151702,2.16E-05,
ENSG00000240771,2.16E-05,
ENSG00000197043,2.16E-05,
ENSG00000158966,2.16E-05,
ENSG00000239857,2.16E-05,
ENSG00000117228,2.16E-05,
ENSG00000187667,2.16E-05,
ENSG00000174106,2.16E-05,
ENSG00000136273,2.16E-05,
ENSG00000149634,2.16E-05,
ENSG00000072501,2.16E-05,
ENSG00000203819,2.16E-05,
ENSG00000132275,2.16E-05,
ENSG00000125484,2.16E-05,
ENSG00000255508,2.16E-05,
ENSG00000257805,2.16E-05,
ENSG00000147124,2.16E-05,
ENSG00000162923,2.16E-05,
ENSG00000004961,2.16E-05,
ENSG00000133835,2.16E-05,
ENSG00000181220,2.16E-05,
ENSG00000153989,2.16E-05,
ENSG00000100994,2.16E-05,
ENSG00000161103,2.16E-05,
ENSG00000102290,2.16E-05,
ENSG00000197334,2.16E-05,
ENSG00000142765,2.16E-05,
ENSG00000227124,2.16E-05,
ENSG00000160214,2.16E-05,
ENSG00000185122,2.16E-05,
ENSG00000238199,2.16E-05,
ENSG00000114544,2.16E-05,
ENSG00000118855,2.16E-05,
ENSG00000262986,2.16E-05,
ENSG00000136026,2.16E-05,
ENSG00000033178,2.16E-05,
ENSG00000131263,2.16E-05,
ENSG00000155957,2.16E-05,
ENSG00000162512,2.16E-05,
ENSG00000124212,2.16E-05,
ENSG00000170160,2.16E-05,
ENSG00000135847,2.16E-05,
ENSG00000163093,2.16E-05,
ENSG00000064726,2.16E-05,
ENSG00000185272,2.16E-05,
ENSG00000137478,2.16E-05,
ENSG00000262087,2.16E-05,
ENSG00000264719,2.15E-05,
ENSG00000170043,2.15E-05,
ENSG00000230465,2.15E-05,
ENSG00000107404,2.14E-05,
ENSG00000164756,2.14E-05,
ENSG00000057294,2.12E-05,
ENSG00000160051,2.12E-05,
ENSG00000167526,2.12E-05,
ENSG00000215883,2.12E-05,
ENSG00000125510,2.12E-05,
ENSG00000144476,2.12E-05,
ENSG00000135213,2.12E-05,
ENSG00000119782,2.12E-05,
ENSG00000140995,2.12E-05,
ENSG00000177628,2.12E-05,
ENSG00000254750,2.12E-05,
ENSG00000165934,2.12E-05,
ENSG00000113083,2.12E-05,
ENSG00000197714,2.12E-05,
ENSG00000179397,2.12E-05,
ENSG00000243667,2.12E-05,
ENSG00000197959,2.12E-05,
ENSG00000154330,2.12E-05,
ENSG00000054793,2.12E-05,
ENSG00000126746,2.12E-05,
ENSG00000148735,2.12E-05,
ENSG00000164808,2.12E-05,
ENSG00000179526,2.12E-05,
ENSG00000234745,2.12E-05,
ENSG00000124383,2.12E-05,
ENSG00000166595,2.12E-05,
ENSG00000166140,2.12E-05,
ENSG00000163788,2.12E-05,
ENSG00000120658,2.12E-05,
ENSG00000214900,2.12E-05,
ENSG00000105610,2.12E-05,
ENSG00000234040,2.12E-05,
ENSG00000112576,2.12E-05,
ENSG00000263138,2.12E-05,
ENSG00000260355,2.12E-05,
ENSG00000168016,2.12E-05,
ENSG00000137776,2.12E-05,
ENSG00000106686,2.12E-05,
ENSG00000145358,2.12E-05,
ENSG00000120907,2.12E-05,
ENSG00000108771,2.12E-05,
ENSG00000140451,2.12E-05,
ENSG00000103426,2.12E-05,
ENSG00000198911,2.12E-05,
ENSG00000238098,2.12E-05,
ENSG00000260485,2.12E-05,
ENSG00000262060,2.12E-05,
ENSG00000211866,2.12E-05,
ENSG00000128383,2.12E-05,
ENSG00000092820,2.12E-05,
ENSG00000261952,2.12E-05,
ENSG00000105953,2.12E-05,
ENSG00000188994,2.12E-05,
ENSG00000136628,2.12E-05,
ENSG00000258472,2.12E-05,
ENSG00000183748,2.12E-05,
ENSG00000213889,2.12E-05,
ENSG00000178015,2.12E-05,
ENSG00000105771,2.12E-05,
ENSG00000142920,2.12E-05,
ENSG00000123349,2.12E-05,
ENSG00000234795,2.12E-05,
ENSG00000129422,2.12E-05,
ENSG00000160318,2.12E-05,
ENSG00000198150,2.12E-05,
ENSG00000102178,2.12E-05,
ENSG00000140326,2.12E-05,
ENSG00000197111,2.12E-05,
ENSG00000104218,2.12E-05,
ENSG00000171291,2.12E-05,
ENSG00000145623,2.12E-05,
ENSG00000186395,2.12E-05,
ENSG00000102316,2.12E-05,
ENSG00000114841,2.12E-05,
ENSG00000174695,2.12E-05,
ENSG00000166130,2.12E-05,
ENSG00000099338,2.12E-05,
ENSG00000234947,2.12E-05,
ENSG00000213090,2.11E-05,
ENSG00000078808,2.11E-05,
ENSG00000213983,2.11E-05,
ENSG00000211853,2.11E-05,
ENSG00000213605,2.11E-05,
ENSG00000182257,2.11E-05,
ENSG00000162714,2.11E-05,
ENSG00000268136,2.11E-05,
ENSG00000196873,2.11E-05,
ENSG00000164022,2.11E-05,
ENSG00000101752,2.11E-05,
ENSG00000120533,2.11E-05,
ENSG00000141568,2.11E-05,
ENSG00000188785,2.11E-05,
ENSG00000166289,2.11E-05,
ENSG00000175274,2.11E-05,
ENSG00000134330,2.11E-05,
ENSG00000165304,2.11E-05,
ENSG00000104228,2.11E-05,
ENSG00000169592,2.11E-05,
ENSG00000240342,2.11E-05,
ENSG00000257026,2.11E-05,
ENSG00000077713,2.11E-05,
ENSG00000227490,2.11E-05,
ENSG00000255384,2.11E-05,
ENSG00000139624,2.11E-05,
ENSG00000134056,2.11E-05,
ENSG00000124575,2.11E-05,
ENSG00000122952,2.11E-05,
ENSG00000171954,2.11E-05,
ENSG00000221829,2.11E-05,
ENSG00000261772,2.11E-05,
ENSG00000117643,2.11E-05,
ENSG00000169972,2.11E-05,
ENSG00000163040,2.11E-05,
ENSG00000165757,2.11E-05,
ENSG00000187699,2.11E-05,
ENSG00000263219,2.11E-05,
ENSG00000004455,2.11E-05,
ENSG00000178104,2.11E-05,
ENSG00000139133,2.11E-05,
ENSG00000083290,2.11E-05,
ENSG00000123983,2.11E-05,
ENSG00000065457,2.11E-05,
ENSG00000158062,2.11E-05,
ENSG00000113658,2.11E-05,
ENSG00000204859,2.11E-05,
ENSG00000167595,2.11E-05,
ENSG00000115993,2.11E-05,
ENSG00000175505,2.11E-05,
ENSG00000234343,2.11E-05,
ENSG00000151353,2.11E-05,
ENSG00000113810,2.11E-05,
ENSG00000138160,2.11E-05,
ENSG00000167210,2.11E-05,
ENSG00000164934,2.11E-05,
ENSG00000138670,2.11E-05,
ENSG00000110697,2.11E-05,
ENSG00000167037,2.11E-05,
ENSG00000161929,2.11E-05,
ENSG00000167083,2.11E-05,
ENSG00000104472,2.11E-05,
ENSG00000138095,2.11E-05,
ENSG00000078043,2.11E-05,
ENSG00000262948,2.11E-05,
ENSG00000069020,2.11E-05,
ENSG00000111077,2.11E-05,
ENSG00000235217,2.11E-05,
ENSG00000211728,2.11E-05,
ENSG00000169220,2.11E-05,
ENSG00000204941,2.11E-05,
ENSG00000147121,2.11E-05,
ENSG00000212884,2.11E-05,
ENSG00000175938,2.11E-05,
ENSG00000173894,2.11E-05,
ENSG00000234078,2.11E-05,
ENSG00000155657,2.11E-05,
ENSG00000231945,2.11E-05,
ENSG00000133739,2.11E-05,
ENSG00000266714,2.11E-05,
ENSG00000148795,2.11E-05,
ENSG00000065970,2.11E-05,
ENSG00000134193,2.11E-05,
ENSG00000102935,2.11E-05,
ENSG00000145214,2.11E-05,
ENSG00000225151,2.11E-05,
ENSG00000063176,2.11E-05,
ENSG00000172586,2.11E-05,
ENSG00000132842,2.11E-05,
ENSG00000259885,2.11E-05,
ENSG00000100060,2.11E-05,
ENSG00000112297,2.11E-05,
ENSG00000170458,2.11E-05,
ENSG00000131242,2.11E-05,
ENSG00000100359,2.11E-05,
ENSG00000163655,2.11E-05,
ENSG00000220793,2.11E-05,
ENSG00000159352,2.11E-05,
ENSG00000220785,2.11E-05,
ENSG00000230453,2.11E-05,
ENSG00000263163,2.11E-05,
ENSG00000183496,2.11E-05,
ENSG00000198712,2.11E-05,
ENSG00000168274,2.11E-05,
ENSG00000136631,2.11E-05,
ENSG00000176273,2.11E-05,
ENSG00000139718,2.11E-05,
ENSG00000262236,2.11E-05,
ENSG00000101146,2.11E-05,
ENSG00000108861,2.11E-05,
ENSG00000262348,2.11E-05,
ENSG00000183935,2.11E-05,
ENSG00000011451,2.11E-05,
ENSG00000125779,2.11E-05,
ENSG00000182217,2.11E-05,
ENSG00000178722,2.11E-05,
ENSG00000159905,2.11E-05,
ENSG00000100614,2.11E-05,
ENSG00000011007,2.11E-05,
ENSG00000196388,2.11E-05,
ENSG00000051620,2.11E-05,
ENSG00000179873,2.11E-05,
ENSG00000167895,2.11E-05,
ENSG00000151474,2.11E-05,
ENSG00000229759,2.11E-05,
ENSG00000112874,2.11E-05,
ENSG00000143179,2.11E-05,
ENSG00000176018,2.10E-05,
ENSG00000136059,2.10E-05,
ENSG00000166575,2.08E-05,
ENSG00000135486,2.08E-05,
ENSG00000141753,2.08E-05,
ENSG00000176984,2.07E-05,
ENSG00000071246,2.07E-05,
ENSG00000189152,2.07E-05,
ENSG00000155846,2.07E-05,
ENSG00000232816,2.07E-05,
ENSG00000186831,2.07E-05,
ENSG00000254974,2.07E-05,
ENSG00000131652,2.07E-05,
ENSG00000167283,2.07E-05,
ENSG00000074416,2.07E-05,
ENSG00000177830,2.07E-05,
ENSG00000057252,2.07E-05,
ENSG00000103245,2.06E-05,
ENSG00000106682,2.06E-05,
ENSG00000076321,2.06E-05,
ENSG00000126003,2.06E-05,
ENSG00000237611,2.06E-05,
ENSG00000183530,2.06E-05,
ENSG00000173821,2.06E-05,
ENSG00000103226,2.06E-05,
ENSG00000182979,2.06E-05,
ENSG00000100804,2.06E-05,
ENSG00000145826,2.06E-05,
ENSG00000118369,2.05E-05,
ENSG00000106560,2.05E-05,
ENSG00000145569,2.05E-05,
ENSG00000269227,2.05E-05,
ENSG00000176124,2.05E-05,
ENSG00000136457,2.05E-05,
ENSG00000111704,2.05E-05,
ENSG00000184551,2.05E-05,
ENSG00000134852,2.05E-05,
ENSG00000112796,2.05E-05,
ENSG00000230907,2.05E-05,
ENSG00000235128,2.05E-05,
ENSG00000169231,2.05E-05,
ENSG00000204556,2.05E-05,
ENSG00000127511,2.05E-05,
ENSG00000177602,2.05E-05,
ENSG00000197775,2.05E-05,
ENSG00000123130,2.05E-05,
ENSG00000213714,2.05E-05,
ENSG00000254614,2.05E-05,
ENSG00000198689,2.05E-05,
ENSG00000111145,2.05E-05,
ENSG00000204620,2.05E-05,
ENSG00000138079,2.05E-05,
ENSG00000135185,2.05E-05,
ENSG00000103496,2.05E-05,
ENSG00000109321,2.05E-05,
ENSG00000104687,2.05E-05,
ENSG00000104970,2.05E-05,
ENSG00000203415,2.05E-05,
ENSG00000082701,2.05E-05,
ENSG00000260784,2.05E-05,
ENSG00000124140,2.05E-05,
ENSG00000235588,2.05E-05,
ENSG00000198934,2.04E-05,
ENSG00000083067,2.04E-05,
ENSG00000178386,2.04E-05,
ENSG00000173848,2.04E-05,
ENSG00000124549,2.04E-05,
ENSG00000174990,2.04E-05,
ENSG00000132581,2.04E-05,
ENSG00000231799,2.04E-05,
ENSG00000268281,2.04E-05,
ENSG00000215565,2.04E-05,
ENSG00000159860,2.04E-05,
ENSG00000232119,2.04E-05,
ENSG00000143502,2.04E-05,
ENSG00000188000,2.04E-05,
ENSG00000244414,2.04E-05,
ENSG00000260456,2.04E-05,
ENSG00000169075,2.04E-05,
ENSG00000087191,2.04E-05,
ENSG00000127957,2.04E-05,
ENSG00000239486,2.04E-05,
ENSG00000179598,2.04E-05,
ENSG00000267819,2.04E-05,
ENSG00000163067,2.04E-05,
ENSG00000120913,2.04E-05,
ENSG00000144362,2.04E-05,
ENSG00000211846,2.04E-05,
ENSG00000171853,2.04E-05,
ENSG00000273385,2.04E-05,
ENSG00000203513,2.04E-05,
ENSG00000163743,2.04E-05,
ENSG00000074071,2.04E-05,
ENSG00000128266,2.04E-05,
ENSG00000198301,2.04E-05,
ENSG00000027001,2.04E-05,
ENSG00000197376,2.04E-05,
ENSG00000100036,2.04E-05,
ENSG00000148337,2.04E-05,
ENSG00000149050,2.04E-05,
ENSG00000065485,2.04E-05,
ENSG00000204179,2.04E-05,
ENSG00000156150,2.04E-05,
ENSG00000179958,2.04E-05,
ENSG00000164400,2.04E-05,
ENSG00000150051,2.04E-05,
ENSG00000173947,2.04E-05,
ENSG00000183579,2.04E-05,
ENSG00000213023,2.04E-05,
ENSG00000167711,2.04E-05,
ENSG00000136653,2.04E-05,
ENSG00000185669,2.04E-05,
ENSG00000150768,2.04E-05,
ENSG00000108830,2.04E-05,
ENSG00000240809,2.04E-05,
ENSG00000129244,2.04E-05,
ENSG00000263109,2.04E-05,
ENSG00000147382,2.04E-05,
ENSG00000108039,2.04E-05,
ENSG00000136451,2.04E-05,
ENSG00000125871,2.03E-05,
ENSG00000113790,2.03E-05,
ENSG00000165156,2.03E-05,
ENSG00000137496,2.03E-05,
ENSG00000211746,2.02E-05,
ENSG00000203727,2.02E-05,
ENSG00000216775,2.02E-05,
ENSG00000253882,2.02E-05,
ENSG00000087076,2.01E-05,
ENSG00000178966,2.01E-05,
ENSG00000262907,2.01E-05,
ENSG00000092964,2.01E-05,
ENSG00000114784,2.01E-05,
ENSG00000128590,2.01E-05,
ENSG00000125520,2.01E-05,
ENSG00000134146,2.01E-05,
ENSG00000139734,2.01E-05,
ENSG00000147724,2.01E-05,
ENSG00000242386,2.01E-05,
ENSG00000215267,2.01E-05,
ENSG00000163931,2.01E-05,
ENSG00000162804,2.01E-05,
ENSG00000105088,2.01E-05,
ENSG00000162997,2.00E-05,
ENSG00000224631,2.00E-05,
ENSG00000134815,2.00E-05,
ENSG00000165671,2.00E-05,
ENSG00000162430,2.00E-05,
ENSG00000241627,2.00E-05,
ENSG00000106617,2.00E-05,
ENSG00000269001,2.00E-05,
ENSG00000171720,1.99E-05,
ENSG00000140986,1.99E-05,
ENSG00000197753,1.99E-05,
ENSG00000174840,1.99E-05,
ENSG00000266338,1.99E-05,
ENSG00000204923,1.99E-05,
ENSG00000173080,1.99E-05,
ENSG00000145075,1.99E-05,
ENSG00000140632,1.99E-05,
ENSG00000131116,1.99E-05,
ENSG00000186185,1.99E-05,
ENSG00000254184,1.99E-05,
ENSG00000151292,1.99E-05,
ENSG00000108439,1.99E-05,
ENSG00000176020,1.99E-05,
ENSG00000215695,1.99E-05,
ENSG00000185710,1.99E-05,
ENSG00000075188,1.99E-05,
ENSG00000108733,1.99E-05,
ENSG00000039068,1.99E-05,
ENSG00000186367,1.99E-05,
ENSG00000177732,1.99E-05,
ENSG00000110076,1.99E-05,
ENSG00000013288,1.99E-05,
ENSG00000080819,1.99E-05,
ENSG00000186174,1.99E-05,
ENSG00000128567,1.99E-05,
ENSG00000261674,1.99E-05,
ENSG00000189058,1.99E-05,
ENSG00000189233,1.99E-05,
ENSG00000151461,1.99E-05,
ENSG00000160072,1.99E-05,
ENSG00000123329,1.99E-05,
ENSG00000180347,1.99E-05,
ENSG00000172006,1.99E-05,
ENSG00000140264,1.99E-05,
ENSG00000211818,1.99E-05,
ENSG00000260230,1.99E-05,
ENSG00000126777,1.99E-05,
ENSG00000255339,1.99E-05,
ENSG00000263255,1.99E-05,
ENSG00000171051,1.99E-05,
ENSG00000265366,1.99E-05,
ENSG00000271529,1.99E-05,
ENSG00000080166,1.99E-05,
ENSG00000164924,1.99E-05,
ENSG00000183853,1.99E-05,
ENSG00000212734,1.99E-05,
ENSG00000130055,1.99E-05,
ENSG00000137338,1.99E-05,
ENSG00000116062,1.99E-05,
ENSG00000143753,1.99E-05,
ENSG00000260204,1.99E-05,
ENSG00000134339,1.99E-05,
ENSG00000102032,1.99E-05,
ENSG00000214140,1.99E-05,
ENSG00000095627,1.99E-05,
ENSG00000186106,1.99E-05,
ENSG00000095380,1.99E-05,
ENSG00000146410,1.99E-05,
ENSG00000130733,1.99E-05,
ENSG00000158483,1.99E-05,
ENSG00000100206,1.99E-05,
ENSG00000105669,1.99E-05,
ENSG00000204104,1.99E-05,
ENSG00000185201,1.99E-05,
ENSG00000001631,1.99E-05,
ENSG00000162521,1.99E-05,
ENSG00000072840,1.99E-05,
ENSG00000248923,1.99E-05,
ENSG00000256018,1.99E-05,
ENSG00000170727,1.99E-05,
ENSG00000233974,1.99E-05,
ENSG00000246082,1.99E-05,
ENSG00000172273,1.99E-05,
ENSG00000133056,1.99E-05,
ENSG00000168427,1.99E-05,
ENSG00000153560,1.99E-05,
ENSG00000140682,1.99E-05,
ENSG00000156127,1.99E-05,
ENSG00000233210,1.99E-05,
ENSG00000178999,1.99E-05,
ENSG00000154813,1.99E-05,
ENSG00000224431,1.99E-05,
ENSG00000107854,1.99E-05,
ENSG00000174483,1.99E-05,
ENSG00000100354,1.99E-05,
ENSG00000150540,1.99E-05,
ENSG00000155744,1.99E-05,
ENSG00000164106,1.99E-05,
ENSG00000263085,1.99E-05,
ENSG00000166411,1.99E-05,
ENSG00000215328,1.99E-05,
ENSG00000110711,1.99E-05,
